1.084900000000000000e+04,1.084900000000000000e+04,1.084900000000000000e+04,0.000000000000000000e+00,2.267453645297235365e+00
9.218289085545722586e-04,9.218289085545722586e-04,9.218289085545722586e-04,9.218289085545722586e-04,2.254573435241109536e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.843657817109144517e-03,2.241693225184983262e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.765486725663716776e-03,2.228813015128857433e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.687315634218289034e-03,2.215932805072731160e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.609144542772861293e-03,2.203052595016603998e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.530973451327433552e-03,2.177241062959684115e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.452802359882005810e-03,2.163185278176213533e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.374631268436578069e-03,2.165740875409571498e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.296460176991149460e-03,2.183374496319744562e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.218289085545722586e-03,2.208674908929992409e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014011799410029571e-02,2.239086516006957517e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.106194690265486710e-02,2.273075959210623775e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.198377581120943849e-02,2.300165289884222641e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.290560471976401162e-02,2.320865627474425708e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.382743362831858475e-02,2.340543726171285144e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.474926253687315614e-02,2.365844138781532990e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.567109144542772753e-02,2.393955708348475930e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.659292035398229892e-02,2.416700523725365368e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.751474926253687378e-02,2.443278734952292641e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.843657817109144517e-02,2.470623625349227304e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.935840707964601656e-02,2.496946276852818336e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.028023598820059142e-02,2.512790979699640825e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.120206489675516282e-02,2.516624375549678216e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.212389380530973421e-02,2.519179972783036625e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.304572271386430560e-02,2.519946651953044015e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.396755162241887699e-02,2.520713331123051404e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.488938053097345185e-02,2.521735570016394590e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.581120943952802324e-02,2.528635682546462427e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.673303834808259463e-02,2.538346952033224468e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.765486725663716949e-02,2.539113631203231414e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.857669616519174088e-02,2.529913481163141409e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.949852507374631227e-02,2.508957583849602102e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.042035398230088367e-02,2.501035232426190635e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.134218289085545506e-02,2.493368440726115409e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.226401179941002645e-02,2.484934969856032794e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.318584070796459784e-02,2.476501498985949734e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.410766961651917617e-02,2.478034857325964513e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.502949852507374756e-02,2.467812468392530878e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.595132743362831895e-02,2.455801161395746224e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.687315634218289034e-02,2.444300973845633607e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.779498525073746173e-02,2.434078584912199972e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.871681415929203313e-02,2.420278359852064742e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.963864306784660452e-02,2.414656045938676332e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.056047197640118285e-02,2.394466827795144859e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.148230088495575424e-02,2.382455520798361093e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240412979351032563e-02,2.378111005501651665e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.332595870206489702e-02,2.379133244394994851e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.424778761061946841e-02,2.377599886054980516e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.516961651917403980e-02,2.383477759691704723e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.609144542772861119e-02,2.380155483288339369e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.701327433628318259e-02,2.366610817951539936e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.793510324483775398e-02,2.350766115104717890e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.885693215339233231e-02,2.352555033168069354e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.977876106194690370e-02,2.360988504038151969e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.070058997050147509e-02,2.370955333248249808e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.162241887905604648e-02,2.389611193051766058e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.254424778761061787e-02,2.408011493131946512e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.346607669616518926e-02,2.416189404278693331e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.438790560471976065e-02,2.419000561235387980e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.530973451327433899e-02,2.428711830722150022e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.623156342182891038e-02,2.443534294675628438e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.715339233038348177e-02,2.463212393372487874e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.807522123893805316e-02,2.475479260092607880e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.899705014749262455e-02,2.477523737879295140e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.991887905604719594e-02,2.467301348945861506e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.084070796460176733e-02,2.456312280842420481e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.176253687315633872e-02,2.440467577995598880e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.268436578171091011e-02,2.432545226572187858e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.360619469026548845e-02,2.432034107125515376e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.452802359882005290e-02,2.439700898825591047e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.544985250737463123e-02,2.440978697442270029e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.637168141592919568e-02,2.439956458548926399e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.729351032448377401e-02,2.431778547402179136e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.821533923303835234e-02,2.432289666848850729e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.913716814159291679e-02,2.433823025188865508e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.005899705014749512e-02,2.440978697442268697e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.098082595870205957e-02,2.450689966929030295e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.190265486725663791e-02,2.455545601672411316e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.282448377581120236e-02,2.446089891908985070e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.374631268436578069e-02,2.441234257165604049e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.466814159292035902e-02,2.444812093292305644e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.558997050147492347e-02,2.447112130802328256e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.651179941002950180e-02,2.456312280842418261e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.743362831858406625e-02,2.475990379539277697e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.835545722713864458e-02,2.480590454559322922e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.927728613569320903e-02,2.463467953095821450e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.019911504424778736e-02,2.442256496058947235e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.112094395280236570e-02,2.423089516808759392e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.204277286135693015e-02,2.399578022261862564e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.296460176991150848e-02,2.398044663921848230e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.388643067846607293e-02,2.397533544475176193e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.480825958702065126e-02,2.383222199968369814e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.573008849557521571e-02,2.372999811034936180e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.665191740412979404e-02,2.363799660994845730e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.757374631268435849e-02,2.338754808107933236e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.849557522123893682e-02,2.332110255301201640e+00
